participant, timestamp, chart, elements, trial, sequence, file, time, feedback
1, 2021-01-07T10:02:05+0100, T1, t1, 20, 17, T1S1D1_17_s1_38_t1lt2lt3r, 569, error
1, 2021-01-07T10:02:05+0100, T1, t1, 21, 18, T1S1D1_18_s1_37_t1lt2lt3r, 832, error
1, 2021-01-07T10:02:05+0100, T1, t1, 22, 19, T1S1D1_19_s1_15_t1lt2rt3r, 575, error
1, 2021-01-07T10:02:05+0100, T1, t1, 24, 20, T1S1D1_20_s1_17_t1lt2rt3r, 3265, error
1, 2021-01-07T10:02:05+0100, T1, t1, 25, 21, T1S1D1_21_s1_10_t1rt2rt3r, 170, correct
1, 2021-01-07T10:02:05+0100, T1, t1, 26, 22, T1S1D1_22_s1_14_t1rt2rt3r, 157, correct
1, 2021-01-07T10:02:05+0100, T1, t1, 27, 23, T1S1D1_23_s1_39_t1lt2lt3r, 168, error
1, 2021-01-07T10:02:05+0100, T1, t1, 28, 24, T1S1D1_24_s1_25_t1lt2lt3l, 161, error
1, 2021-01-07T10:02:05+0100, T1, t1, 29, 25, T1S1D1_25_s1_5_t1lt2rt3l, 168, error
1, 2021-01-07T10:02:05+0100, T1, t1, 30, 26, T1S1D1_26_s1_1_t1rt2rt3l, 175, correct
1, 2021-01-07T10:02:05+0100, T1, t1, 32, 27, T1S1D1_27_s1_21_t1rt2lt3l, 616, correct
1, 2021-01-07T10:02:05+0100, T1, t1, 33, 28, T1S1D1_28_s1_22_t1rt2lt3l, 457, correct
1, 2021-01-07T10:02:05+0100, T1, t1, 34, 29, T1S1D1_29_s1_6_t1lt2rt3l, 424, error
1, 2021-01-07T10:03:31+0100, T1, t1, 1, 0, T1S1D1_0_s1_19_t1lt2rt3r, 6375, correct
1, 2021-01-07T10:03:31+0100, T1, t1, 2, 1, T1S1D1_1_s1_35_t1lt2lt3r, 1374, correct
1, 2021-01-07T10:03:31+0100, T1, t1, 3, 2, T1S1D1_2_s1_23_t1rt2lt3l, 1752, error
1, 2021-01-07T10:03:31+0100, T1, t1, 4, 3, T1S1D1_3_s1_25_t1lt2lt3l, 688, correct
1, 2021-01-07T10:03:31+0100, T1, t1, 5, 4, T1S1D1_4_s1_17_t1lt2rt3r, 680, correct
1, 2021-01-07T10:03:31+0100, T1, t1, 6, 5, T1S1D1_5_s1_33_t1rt2lt3r, 664, error
1, 2021-01-07T10:03:31+0100, T1, t1, 8, 6, T1S1D1_6_s1_15_t1lt2rt3r, 5881, correct
1, 2021-01-07T10:03:31+0100, T1, t1, 9, 7, T1S1D1_7_s1_39_t1lt2lt3r, 470, correct
1, 2021-01-07T10:03:31+0100, T1, t1, 10, 8, T1S1D1_8_s1_2_t1rt2rt3l, 217, error
1, 2021-01-07T10:03:31+0100, T1, t1, 11, 9, T1S1D1_9_s1_21_t1rt2lt3l, 712, error
1, 2021-01-07T10:03:31+0100, T1, t1, 12, 10, T1S1D1_10_s1_10_t1rt2rt3r, 440, error
1, 2021-01-07T10:03:31+0100, T1, t1, 13, 11, T1S1D1_11_s1_13_t1rt2rt3r, 551, error
1, 2021-01-07T10:03:31+0100, T1, t1, 14, 12, T1S1D1_12_s1_6_t1lt2rt3l, 713, correct
1, 2021-01-07T10:03:31+0100, T1, t1, 16, 13, T1S1D1_13_s1_29_t1lt2lt3l, 4897, error
1, 2021-01-07T10:03:31+0100, T1, t1, 17, 14, T1S1D1_14_s1_1_t1rt2rt3l, 400, correct
1, 2021-01-07T10:03:31+0100, T1, t1, 18, 15, T1S1D1_15_s1_38_t1lt2lt3r, 615, error
1, 2021-01-07T10:03:31+0100, T1, t1, 19, 16, T1S1D1_16_s1_11_t1rt2rt3r, 512, correct
1, 2021-01-07T10:03:31+0100, T1, t1, 20, 17, T1S1D1_17_s1_3_t1rt2rt3l, 417, correct
1, 2021-01-07T10:03:31+0100, T1, t1, 21, 18, T1S1D1_18_s1_18_t1lt2rt3r, 2607, error
1, 2021-01-07T10:03:31+0100, T1, t1, 22, 19, T1S1D1_19_s1_26_t1lt2lt3l, 840, error
1, 2021-01-07T10:03:31+0100, T1, t1, 24, 20, T1S1D1_20_s1_7_t1lt2rt3l, 5264, error
1, 2021-01-07T10:03:31+0100, T1, t1, 25, 21, T1S1D1_21_s1_37_t1lt2lt3r, 168, error
1, 2021-01-07T10:03:31+0100, T1, t1, 26, 22, T1S1D1_22_s1_5_t1lt2rt3l, 169, error
1, 2021-01-07T10:03:31+0100, T1, t1, 27, 23, T1S1D1_23_s1_22_t1rt2lt3l, 143, correct
1, 2021-01-07T10:03:31+0100, T1, t1, 28, 24, T1S1D1_24_s1_14_t1rt2rt3r, 159, correct
1, 2021-01-07T10:03:31+0100, T1, t1, 29, 25, T1S1D1_25_s1_31_t1rt2lt3r, 145, correct
1, 2021-01-07T10:03:31+0100, T1, t1, 30, 26, T1S1D1_26_s1_9_t1lt2rt3l, 146, error
1, 2021-01-07T10:03:31+0100, T1, t1, 32, 27, T1S1D1_27_s1_34_t1rt2lt3r, 311, correct
1, 2021-01-07T10:03:31+0100, T1, t1, 33, 28, T1S1D1_28_s1_30_t1rt2lt3r, 168, correct
1, 2021-01-07T10:03:31+0100, T1, t1, 34, 29, T1S1D1_29_s1_27_t1lt2lt3l, 199, error
