timestamp,participant_id,condition,study_id,session_id
2020-11-26T11:48:20+0100,DEBUG,f1_level2_f2_level1,1,1
2020-11-26T11:48:27+0100,DEBUG,f1_level2_f2_level2,1,1
2020-11-26T11:50:29+0100,DEBUG,f1_level1_f2_level2,1,1
2020-11-26T11:54:57+0100,DEBUG,f1_level1_f2_level2,1,1
2020-11-26T11:55:11+0100,DEBUG,f1_level1_f2_level1,1,1
2020-11-26T11:55:30+0100,DEBUG,f1_level2_f2_level1,1,1
2020-11-26T12:17:12+0100,DEBUG,f1_level2_f2_level2,1,1
2020-11-26T12:17:23+0100,DEBUG,f1_level2_f2_level1,1,1
2020-11-26T12:17:30+0100,DEBUG,f1_level1_f2_level2,1,1
2020-11-26T12:17:39+0100,DEBUG,f1_level1_f2_level1,1,1
2020-11-26T12:17:47+0100,DEBUG,f1_level1_f2_level1,1,1
2020-11-26T12:17:58+0100,DEBUG,f1_level2_f2_level2,1,1
2020-11-26T12:18:05+0100,DEBUG,f1_level1_f2_level1,1,1
2020-11-26T12:22:24+0100,DEBUG,f1_level2_f2_level2,1,1
2020-11-26T12:27:00+0100,DEBUG,f1_level2_f2_level1,1,1
2020-11-26T12:27:08+0100,DEBUG,f1_level1_f2_level1,1,1
2020-11-26T12:27:14+0100,DEBUG,f1_level1_f2_level2,1,1
2020-11-26T12:27:21+0100,DEBUG,f1_level2_f2_level2,1,1
2020-11-26T12:28:03+0100,DEBUG,f1_level1_f2_level2,1,1
2020-11-26T12:29:15+0100,DEBUG,f1_level2_f2_level2,1,1
2020-11-26T12:44:54+0100,DEBUG,f1_level2_f2_level1,1,1
2020-11-26T12:53:44+0100,DEBUG,f1_level1_f2_level2,1,1
2020-11-26T12:55:16+0100,DEBUG,f1_level1_f2_level1,1,1
2020-11-26T12:55:26+0100,DEBUG,f1_level1_f2_level1,1,1
2020-11-26T12:55:44+0100,DEBUG,f1_level2_f2_level1,1,1
2020-11-26T12:56:41+0100,DEBUG,f1_level2_f2_level2,1,1
2020-11-26T12:59:00+0100,DEBUG,f1_level1_f2_level2,1,1
2020-11-26T13:06:11+0100,DEBUG,f1_level2_f2_level2,1,1
2020-11-27T12:26:45+0100,DEBUG,f1_level1_f2_level1,1,1
2020-11-27T12:41:43+0100,DEBUG,f1_level2_f2_level2,1,1
2020-11-27T12:42:08+0100,DEBUG,f1_level1_f2_level1,1,1
2020-11-27T12:45:26+0100,DEBUG,f1_level2_f2_level2,1,1
2020-11-27T12:45:44+0100,DEBUG,f1_level2_f2_level2,1,1
2020-11-27T12:45:53+0100,DEBUG,f1_level2_f2_level2,1,1
2020-11-27T12:46:09+0100,DEBUG,f1_level1_f2_level2,1,1
2020-11-28T03:40:10+0100,DEBUG,f1_level1_f2_level1,1,1
2020-11-28T03:40:22+0100,DEBUG,f1_level2_f2_level1,1,1
2020-11-28T05:07:22+0100,DEBUG,f1_level2_f2_level2,1,1
2020-11-28T05:07:32+0100,DEBUG,f1_level2_f2_level2,1,1
2020-11-28T06:42:16+0100,DEBUG,f1_level2_f2_level1,1,1
2020-11-28T06:42:43+0100,DEBUG,f1_level1_f2_level2,1,1
2020-11-28T06:44:34+0100,DEBUG,f1_level2_f2_level2,1,1
2020-11-28T06:45:12+0100,DEBUG,f1_level2_f2_level2,1,1
2020-11-28T06:51:16+0100,DEBUG,f1_level2_f2_level2,1,1
